Points Scored,FG,FG%,3P,3P%,ORB,Assists,Steals,OffRank,OppDefRank,Pace
103.0,31.0,0.369,12.0,0.375,12.0,20.0,6.0,88.5,88.5,
125.0,48.0,0.533,15.0,0.455,12.0,33.0,6.0,128.3,128.3,
99.0,35.0,0.372,4.0,0.121,12.0,17.0,7.0,97.0,97.0,
117.0,45.0,0.484,14.0,0.359,7.0,23.0,3.0,124.6,124.6,
121.0,39.0,0.424,14.0,0.333,12.0,23.0,5.0,100.7,100.7,
110.0,42.0,0.429,10.0,0.333,13.0,15.0,10.0,108.4,108.4,
119.0,41.0,0.526,14.0,0.452,7.0,25.0,8.0,115.9,115.9,
112.0,51.0,0.56,17.0,0.486,10.0,34.0,7.0,130.3,130.3,
102.0,52.0,0.559,15.0,0.5,10.0,37.0,11.0,133.0,133.0,
111.0,43.0,0.457,13.0,0.394,9.0,22.0,6.0,106.9,106.9,
111.0,37.0,0.425,8.0,0.32,7.0,22.0,6.0,107.8,107.8,
105.0,38.0,0.442,13.0,0.351,6.0,29.0,4.0,96.7,96.7,
91.0,42.0,0.462,17.0,0.425,10.0,26.0,8.0,116.2,116.2,
125.0,45.0,0.529,12.0,0.387,8.0,27.0,6.0,122.4,122.4,
122.0,48.0,0.5,10.0,0.294,10.0,31.0,13.0,120.3,120.3,
99.0,40.0,0.465,9.0,0.36,6.0,20.0,10.0,100.7,100.7,
117.0,40.0,0.44,9.0,0.281,17.0,27.0,3.0,120.1,120.1,
113.0,47.0,0.47,17.0,0.415,13.0,35.0,6.0,124.8,124.8,
119.0,33.0,0.407,15.0,0.417,9.0,18.0,2.0,99.3,99.3,
102.0,37.0,0.435,12.0,0.3,9.0,20.0,9.0,105.0,105.0,
104.0,38.0,0.458,12.0,0.429,6.0,18.0,10.0,113.7,113.7,
104.0,29.0,0.363,10.0,0.263,9.0,17.0,3.0,81.4,81.4,
99.0,36.0,0.424,4.0,0.19,10.0,20.0,8.0,102.7,102.7,
109.0,47.0,0.566,12.0,0.48,10.0,29.0,3.0,116.2,116.2,
106.0,38.0,0.427,8.0,0.258,13.0,19.0,5.0,110.9,110.9,
116.0,41.0,0.466,7.0,0.389,17.0,19.0,5.0,120.7,120.7,
113.0,46.0,0.479,12.0,0.364,5.0,29.0,6.0,109.5,109.5,
97.0,34.0,0.42,12.0,0.375,7.0,27.0,5.0,107.9,107.9,
101.0,49.0,0.557,17.0,0.515,5.0,23.0,10.0,130.9,130.9,
85.0,34.0,0.382,13.0,0.382,14.0,16.0,6.0,108.9,108.9,
120.0,41.0,0.432,8.0,0.235,11.0,28.0,6.0,101.4,101.4,
115.0,47.0,0.56,18.0,0.5,4.0,29.0,9.0,137.7,137.7,
120.0,39.0,0.424,11.0,0.314,11.0,22.0,7.0,106.5,106.5,
129.0,50.0,0.5,13.0,0.542,10.0,28.0,3.0,119.8,119.8,
133.0,52.0,0.553,12.0,0.414,11.0,27.0,10.0,129.7,129.7,
101.0,45.0,0.523,12.0,0.353,7.0,29.0,5.0,130.4,130.4,
96.0,38.0,0.418,6.0,0.25,11.0,23.0,11.0,94.2,94.2,
119.0,43.0,0.462,9.0,0.333,11.0,33.0,10.0,120.5,120.5,
119.0,45.0,0.542,8.0,0.381,10.0,20.0,10.0,122.2,122.2,
120.0,48.0,0.516,10.0,0.4,12.0,30.0,6.0,124.4,124.4,
112.0,38.0,0.427,17.0,0.436,12.0,26.0,6.0,114.9,114.9,
106.0,41.0,0.461,11.0,0.379,9.0,23.0,9.0,111.8,111.8,
111.0,45.0,0.506,12.0,0.414,5.0,23.0,10.0,114.1,114.1,
109.0,36.0,0.429,8.0,0.286,9.0,27.0,4.0,106.1,106.1,
87.0,39.0,0.47,13.0,0.419,9.0,28.0,8.0,122.8,122.8,
106.0,35.0,0.455,8.0,0.364,9.0,15.0,2.0,99.7,99.7,
110.0,37.0,0.435,9.0,0.29,9.0,22.0,9.0,103.1,103.1,
146.0,55.0,0.534,6.0,0.353,13.0,27.0,6.0,135.7,135.7,
111.0,41.0,0.466,10.0,0.313,7.0,26.0,6.0,113.9,113.9,
140.0,49.0,0.533,11.0,0.458,8.0,29.0,6.0,125.9,125.9,
111.0,42.0,0.447,11.0,0.367,13.0,23.0,7.0,110.1,110.1,
99.0,42.0,0.467,5.0,0.278,8.0,25.0,10.0,103.3,103.3,
94.0,37.0,0.402,7.0,0.304,9.0,22.0,7.0,95.9,95.9,
113.0,46.0,0.517,4.0,0.182,7.0,20.0,8.0,111.5,111.5,
102.0,37.0,0.398,8.0,0.267,7.0,17.0,6.0,102.8,102.8,
146.0,47.0,0.5,13.0,0.317,8.0,26.0,6.0,121.8,121.8,
116.0,43.0,0.426,8.0,0.258,16.0,21.0,7.0,116.1,116.1,
98.0,38.0,0.418,6.0,0.286,9.0,22.0,4.0,103.9,103.9,
104.0,43.0,0.538,14.0,0.4,8.0,24.0,6.0,119.4,119.4,
106.0,52.0,0.559,9.0,0.346,9.0,34.0,15.0,117.9,117.9,
128.0,42.0,0.404,18.0,0.383,10.0,25.0,17.0,111.9,111.9,
115.0,38.0,0.437,15.0,0.417,5.0,26.0,7.0,108.9,108.9,
133.0,50.0,0.543,14.0,0.389,9.0,34.0,9.0,125.9,125.9,
96.0,38.0,0.437,6.0,0.231,6.0,18.0,10.0,88.7,88.7,
118.0,39.0,0.438,11.0,0.262,11.0,23.0,6.0,106.8,106.8,
111.0,40.0,0.44,16.0,0.39,11.0,27.0,5.0,110.6,110.6,
124.0,49.0,0.527,14.0,0.35,10.0,27.0,3.0,126.2,126.2,
115.0,46.0,0.505,10.0,0.385,9.0,26.0,10.0,118.2,118.2,
127.0,47.0,0.61,18.0,0.545,3.0,30.0,6.0,126.2,126.2,
125.0,43.0,0.473,21.0,0.457,9.0,27.0,5.0,107.5,107.5,
117.0,43.0,0.506,7.0,0.28,5.0,32.0,14.0,111.5,111.5,
125.0,46.0,0.523,17.0,0.425,2.0,25.0,8.0,111.6,111.6,
123.0,49.0,0.51,15.0,0.349,15.0,33.0,11.0,122.0,122.0,
90.0,36.0,0.456,4.0,0.211,5.0,20.0,7.0,99.6,99.6,
103.0,44.0,0.506,15.0,0.517,6.0,28.0,9.0,118.9,118.9,
122.0,45.0,0.511,17.0,0.405,9.0,20.0,11.0,132.2,132.2,
110.0,37.0,0.425,6.0,0.207,11.0,21.0,6.0,104.8,104.8,
103.0,43.0,0.483,11.0,0.5,11.0,19.0,5.0,109.2,109.2,
119.0,46.0,0.479,9.0,0.3,10.0,27.0,9.0,118.1,118.1,
118.0,47.0,0.516,15.0,0.5,11.0,28.0,6.0,126.4,126.4,
101.0,36.0,0.419,6.0,0.231,10.0,23.0,8.0,103.9,103.9,
129.0,41.0,0.506,13.0,0.361,9.0,27.0,11.0,124.1,124.1,
106.0,50.0,0.581,13.0,0.433,4.0,20.0,11.0,130.6,130.6,
120.0,44.0,0.431,13.0,0.394,13.0,25.0,6.0,105.1,105.1,
105.0,37.0,0.451,8.0,0.286,6.0,15.0,9.0,103.7,103.7,
105.0,40.0,0.421,7.0,0.219,13.0,24.0,5.0,108.2,108.2,
122.0,44.0,0.449,8.0,0.276,12.0,22.0,8.0,114.5,114.5,
120.0,49.0,0.538,15.0,0.417,8.0,24.0,5.0,121.0,121.0,
133.0,47.0,0.452,12.0,0.316,13.0,28.0,11.0,111.8,111.8,
97.0,44.0,0.5,6.0,0.273,3.0,35.0,11.0,112.4,112.4,
112.0,46.0,0.529,10.0,0.37,9.0,22.0,4.0,120.7,120.7,
128.0,48.0,0.511,12.0,0.429,13.0,28.0,6.0,125.9,125.9,
105.0,53.0,0.515,10.0,0.303,13.0,25.0,11.0,125.9,125.9,
90.0,37.0,0.463,12.0,0.343,1.0,26.0,11.0,105.0,105.0,
118.0,34.0,0.378,12.0,0.267,7.0,23.0,5.0,94.0,94.0,
123.0,42.0,0.467,7.0,0.35,13.0,16.0,9.0,104.7,104.7,
99.0,38.0,0.427,8.0,0.258,13.0,19.0,5.0,110.9,110.9,
127.0,47.0,0.522,17.0,0.486,9.0,32.0,6.0,120.7,120.7,
100.0,37.0,0.463,14.0,0.5,9.0,26.0,8.0,105.1,105.1,
95.0,45.0,0.489,17.0,0.436,10.0,25.0,9.0,124.6,124.6,
94.0,42.0,0.457,11.0,0.379,12.0,28.0,8.0,111.5,111.5,
104.0,41.0,0.432,8.0,0.235,11.0,28.0,6.0,101.4,101.4,
102.0,44.0,0.524,6.0,0.25,8.0,33.0,8.0,104.2,104.2,
116.0,43.0,0.434,11.0,0.333,18.0,27.0,6.0,123.1,123.1,
106.0,43.0,0.483,7.0,0.25,7.0,26.0,5.0,113.4,113.4,
115.0,45.0,0.484,11.0,0.393,4.0,28.0,3.0,113.6,113.6,
113.0,44.0,0.468,14.0,0.424,14.0,28.0,9.0,111.2,111.2,
122.0,47.0,0.54,12.0,0.4,12.0,35.0,5.0,124.8,124.8,
108.0,41.0,0.477,13.0,0.394,8.0,25.0,6.0,112.9,112.9,
117.0,47.0,0.511,15.0,0.395,8.0,30.0,10.0,115.9,115.9,
90.0,36.0,0.419,5.0,0.161,8.0,23.0,8.0,89.9,89.9,
106.0,44.0,0.494,12.0,0.444,13.0,29.0,8.0,125.3,125.3,
115.0,45.0,0.523,17.0,0.425,6.0,33.0,9.0,131.0,131.0,
106.0,39.0,0.443,12.0,0.4,11.0,27.0,6.0,107.4,107.4,
102.0,41.0,0.451,11.0,0.344,9.0,30.0,11.0,107.1,107.1,
105.0,39.0,0.494,13.0,0.351,7.0,27.0,6.0,108.5,108.5,
108.0,35.0,0.427,8.0,0.258,7.0,30.0,5.0,95.2,95.2,
101.0,38.0,0.481,13.0,0.342,6.0,28.0,7.0,108.0,108.0,
110.0,41.0,0.532,11.0,0.379,9.0,33.0,3.0,117.6,117.6,
94.0,39.0,0.459,10.0,0.345,7.0,29.0,2.0,100.9,100.9,
98.0,42.0,0.467,9.0,0.36,8.0,24.0,5.0,109.3,109.3,
97.0,40.0,0.471,6.0,0.25,8.0,22.0,11.0,103.0,103.0,
94.0,40.0,0.533,11.0,0.393,7.0,23.0,11.0,113.9,113.9,
120.0,46.0,0.505,18.0,0.486,15.0,33.0,10.0,121.1,121.1,
121.0,35.0,0.407,11.0,0.282,11.0,19.0,5.0,102.4,102.4,
108.0,43.0,0.512,12.0,0.375,5.0,27.0,6.0,115.4,115.4,
107.0,42.0,0.472,12.0,0.364,13.0,32.0,4.0,120.9,120.9,
114.0,40.0,0.444,12.0,0.333,7.0,24.0,16.0,105.2,105.2,
126.0,45.0,0.517,11.0,0.314,10.0,27.0,5.0,117.4,117.4,
111.0,39.0,0.453,16.0,0.41,5.0,25.0,8.0,107.0,107.0,
122.0,45.0,0.469,11.0,0.333,14.0,23.0,11.0,114.3,114.3,
102.0,35.0,0.389,9.0,0.321,14.0,11.0,5.0,97.2,97.2,
100.0,39.0,0.476,16.0,0.41,10.0,24.0,4.0,119.6,119.6,
107.0,39.0,0.481,8.0,0.267,5.0,19.0,7.0,106.5,106.5,
132.0,34.0,0.382,8.0,0.276,9.0,17.0,5.0,93.3,93.3,
102.0,46.0,0.505,10.0,0.345,10.0,28.0,13.0,114.0,114.0,
100.0,42.0,0.5,14.0,0.438,11.0,26.0,10.0,112.5,112.5,
109.0,42.0,0.488,13.0,0.394,10.0,25.0,6.0,110.3,110.3,
91.0,31.0,0.369,12.0,0.375,12.0,20.0,6.0,88.5,88.5,
120.0,46.0,0.523,17.0,0.425,2.0,25.0,8.0,111.6,111.6,
103.0,42.0,0.472,8.0,0.235,8.0,25.0,6.0,105.0,105.0,
103.0,37.0,0.389,14.0,0.341,14.0,24.0,7.0,102.0,102.0,
133.0,47.0,0.547,16.0,0.432,13.0,28.0,5.0,135.3,135.3,
107.0,33.0,0.388,5.0,0.192,12.0,19.0,7.0,86.5,86.5,
104.0,39.0,0.419,17.0,0.415,10.0,16.0,6.0,102.1,102.1,
126.0,45.0,0.489,20.0,0.435,7.0,32.0,8.0,119.1,119.1,
136.0,49.0,0.48,28.0,0.538,10.0,30.0,8.0,130.1,130.1,
87.0,33.0,0.384,12.0,0.261,5.0,21.0,11.0,81.3,81.3,
115.0,41.0,0.471,19.0,0.422,8.0,26.0,8.0,117.9,117.9,
106.0,37.0,0.425,8.0,0.32,7.0,22.0,6.0,107.8,107.8,
94.0,35.0,0.407,13.0,0.277,8.0,20.0,9.0,98.6,98.6,
101.0,38.0,0.418,13.0,0.302,12.0,24.0,5.0,105.0,105.0,
94.0,34.0,0.43,15.0,0.357,8.0,24.0,6.0,104.7,104.7,
99.0,33.0,0.375,8.0,0.186,12.0,17.0,5.0,102.6,102.6,
119.0,43.0,0.473,8.0,0.216,9.0,23.0,9.0,107.8,107.8,
113.0,42.0,0.457,15.0,0.319,9.0,26.0,13.0,106.3,106.3,
100.0,49.0,0.538,15.0,0.417,8.0,24.0,5.0,121.0,121.0,
96.0,36.0,0.4,10.0,0.303,9.0,18.0,8.0,102.7,102.7,
111.0,39.0,0.429,16.0,0.34,7.0,23.0,4.0,111.6,111.6,
84.0,50.0,0.532,10.0,0.333,11.0,27.0,16.0,122.0,122.0,
90.0,36.0,0.493,10.0,0.333,6.0,23.0,7.0,106.5,106.5,
114.0,49.0,0.576,17.0,0.486,10.0,33.0,5.0,134.4,134.4,
105.0,41.0,0.414,11.0,0.244,10.0,24.0,7.0,98.5,98.5,
99.0,41.0,0.366,9.0,0.209,19.0,15.0,11.0,96.4,96.4,
107.0,51.0,0.554,18.0,0.486,10.0,29.0,8.0,130.1,130.1,
107.0,44.0,0.512,17.0,0.459,9.0,32.0,8.0,127.4,127.4,
94.0,41.0,0.456,16.0,0.356,6.0,32.0,7.0,105.9,105.9,
100.0,37.0,0.435,14.0,0.483,12.0,28.0,7.0,116.5,116.5,
112.0,42.0,0.462,13.0,0.333,19.0,22.0,8.0,117.5,117.5,
117.0,37.0,0.425,10.0,0.25,8.0,19.0,6.0,100.0,100.0,
97.0,41.0,0.513,18.0,0.474,10.0,27.0,4.0,133.1,133.1,
101.0,37.0,0.425,17.0,0.386,7.0,26.0,5.0,97.9,97.9,
129.0,50.0,0.543,18.0,0.462,10.0,29.0,7.0,134.1,134.1,
110.0,46.0,0.541,11.0,0.355,7.0,31.0,8.0,116.3,116.3,
108.0,39.0,0.5,13.0,0.325,6.0,22.0,5.0,115.6,115.6,
102.0,37.0,0.43,12.0,0.333,10.0,26.0,6.0,106.6,106.6,
115.0,42.0,0.462,16.0,0.432,16.0,26.0,12.0,115.8,115.8,
130.0,44.0,0.512,18.0,0.486,6.0,29.0,11.0,128.3,128.3,
102.0,33.0,0.379,10.0,0.256,11.0,16.0,4.0,100.8,100.8,
109.0,39.0,0.47,12.0,0.324,12.0,28.0,3.0,113.2,113.2,
109.0,41.0,0.466,13.0,0.351,13.0,25.0,8.0,106.8,106.8,
120.0,44.0,0.506,17.0,0.405,12.0,32.0,9.0,117.5,117.5,
124.0,50.0,0.532,15.0,0.417,11.0,28.0,10.0,121.0,121.0,
99.0,46.0,0.489,9.0,0.29,18.0,22.0,11.0,132.8,132.8,
114.0,42.0,0.512,16.0,0.471,10.0,26.0,7.0,114.2,114.2,
91.0,33.0,0.388,9.0,0.237,6.0,20.0,8.0,93.7,93.7,
89.0,41.0,0.456,17.0,0.37,9.0,27.0,7.0,110.7,110.7,
104.0,39.0,0.402,12.0,0.353,14.0,22.0,8.0,106.0,106.0,
116.0,41.0,0.5,15.0,0.375,6.0,27.0,10.0,113.2,113.2,
107.0,45.0,0.484,10.0,0.263,12.0,29.0,10.0,109.8,109.8,
143.0,49.0,0.527,16.0,0.41,8.0,27.0,12.0,126.0,126.0,
87.0,39.0,0.464,18.0,0.391,4.0,32.0,10.0,107.1,107.1,
97.0,45.0,0.523,18.0,0.514,6.0,22.0,10.0,126.6,126.6,
115.0,50.0,0.532,15.0,0.429,11.0,26.0,10.0,136.8,136.8,
133.0,48.0,0.5,25.0,0.472,7.0,36.0,10.0,121.7,121.7,
116.0,43.0,0.439,18.0,0.353,9.0,25.0,11.0,113.2,113.2,
129.0,42.0,0.494,18.0,0.474,7.0,30.0,5.0,126.0,126.0,
122.0,43.0,0.506,18.0,0.429,8.0,33.0,7.0,119.2,119.2,
122.0,45.0,0.484,11.0,0.314,7.0,29.0,9.0,113.1,113.1,
114.0,45.0,0.5,16.0,0.364,8.0,29.0,10.0,112.3,112.3,
107.0,40.0,0.455,10.0,0.278,9.0,25.0,10.0,104.7,104.7,
106.0,35.0,0.427,17.0,0.362,6.0,23.0,4.0,101.4,101.4,
118.0,43.0,0.512,15.0,0.441,12.0,30.0,6.0,117.2,117.2,
93.0,43.0,0.478,14.0,0.359,10.0,34.0,10.0,109.1,109.1,
112.0,38.0,0.413,13.0,0.371,14.0,34.0,15.0,111.3,111.3,
101.0,36.0,0.419,13.0,0.333,8.0,30.0,4.0,99.8,99.8,
102.0,32.0,0.376,11.0,0.306,8.0,22.0,11.0,101.8,101.8,
118.0,41.0,0.471,16.0,0.381,16.0,33.0,10.0,125.6,125.6,
113.0,34.0,0.382,14.0,0.311,17.0,25.0,10.0,110.5,110.5,
109.0,34.0,0.391,9.0,0.243,17.0,20.0,6.0,96.9,96.9,
93.0,40.0,0.417,15.0,0.326,13.0,22.0,8.0,106.1,106.1,
108.0,42.0,0.483,15.0,0.429,14.0,32.0,11.0,114.9,114.9,
113.0,38.0,0.437,15.0,0.417,12.0,26.0,6.0,111.8,111.8,
110.0,49.0,0.51,15.0,0.349,15.0,33.0,11.0,122.0,122.0,
107.0,42.0,0.477,14.0,0.389,9.0,28.0,10.0,112.5,112.5,
108.0,39.0,0.438,11.0,0.289,11.0,22.0,5.0,107.2,107.2,
106.0,45.0,0.511,16.0,0.4,11.0,34.0,1.0,123.4,123.4,
108.0,42.0,0.483,11.0,0.314,9.0,30.0,7.0,108.7,108.7,
126.0,40.0,0.488,18.0,0.4,8.0,22.0,6.0,114.5,114.5,
129.0,43.0,0.453,21.0,0.512,13.0,31.0,6.0,125.4,125.4,
111.0,41.0,0.519,10.0,0.417,10.0,23.0,9.0,119.1,119.1,
121.0,48.0,0.552,26.0,0.52,6.0,32.0,5.0,135.3,135.3,
119.0,34.0,0.378,9.0,0.225,12.0,22.0,6.0,96.2,96.2,
119.0,35.0,0.407,13.0,0.277,8.0,20.0,9.0,98.6,98.6,
114.0,45.0,0.549,14.0,0.483,8.0,23.0,11.0,118.6,118.6,
120.0,45.0,0.455,16.0,0.39,9.0,28.0,10.0,110.4,110.4,
110.0,48.0,0.5,10.0,0.294,10.0,31.0,13.0,120.3,120.3,
102.0,37.0,0.435,13.0,0.333,9.0,23.0,10.0,103.0,103.0,
110.0,41.0,0.461,11.0,0.306,8.0,18.0,13.0,105.6,105.6,
124.0,43.0,0.489,13.0,0.361,9.0,24.0,8.0,120.3,120.3,
121.0,41.0,0.461,17.0,0.415,13.0,27.0,11.0,112.7,112.7,
127.0,45.0,0.542,11.0,0.367,7.0,30.0,3.0,127.6,127.6,
111.0,43.0,0.489,15.0,0.441,11.0,25.0,12.0,115.1,115.1,
135.0,51.0,0.52,17.0,0.436,13.0,33.0,14.0,124.1,124.1,
105.0,38.0,0.447,15.0,0.326,11.0,27.0,6.0,109.1,109.1,
114.0,37.0,0.385,15.0,0.326,13.0,25.0,10.0,98.3,98.3,
122.0,48.0,0.558,9.0,0.29,4.0,28.0,7.0,115.9,115.9,
104.0,36.0,0.45,12.0,0.316,7.0,25.0,11.0,103.1,103.1,
105.0,41.0,0.494,11.0,0.379,8.0,26.0,7.0,104.5,104.5,
98.0,31.0,0.388,15.0,0.366,13.0,25.0,5.0,106.9,106.9,
100.0,34.0,0.42,12.0,0.375,7.0,27.0,5.0,107.9,107.9,
122.0,41.0,0.513,18.0,0.474,10.0,27.0,4.0,133.1,133.1,
110.0,40.0,0.46,15.0,0.349,9.0,28.0,9.0,110.3,110.3,
97.0,34.0,0.354,8.0,0.2,21.0,17.0,15.0,105.2,105.2,
114.0,42.0,0.467,14.0,0.412,9.0,24.0,6.0,112.1,112.1,
89.0,30.0,0.349,13.0,0.342,11.0,22.0,11.0,96.0,96.0,
114.0,43.0,0.453,8.0,0.258,11.0,27.0,16.0,111.8,111.8,
86.0,32.0,0.4,10.0,0.323,9.0,23.0,3.0,94.9,94.9,
113.0,43.0,0.443,15.0,0.341,11.0,27.0,12.0,113.2,113.2,
127.0,44.0,0.484,19.0,0.38,13.0,35.0,4.0,119.2,119.2,
101.0,38.0,0.452,17.0,0.436,7.0,27.0,7.0,114.6,114.6,
93.0,34.0,0.415,16.0,0.364,8.0,24.0,9.0,111.0,111.0,
90.0,37.0,0.487,13.0,0.419,9.0,27.0,9.0,115.7,115.7,
115.0,44.0,0.53,12.0,0.353,8.0,26.0,12.0,113.5,113.5,
109.0,36.0,0.396,10.0,0.278,13.0,18.0,7.0,105.6,105.6,
97.0,39.0,0.453,16.0,0.41,11.0,26.0,6.0,113.6,113.6,
91.0,35.0,0.427,8.0,0.258,7.0,30.0,5.0,95.2,95.2,
108.0,41.0,0.513,10.0,0.333,11.0,27.0,4.0,115.1,115.1,
125.0,34.0,0.386,14.0,0.341,11.0,18.0,6.0,107.2,107.2,
104.0,47.0,0.505,9.0,0.257,9.0,28.0,13.0,112.0,112.0,
111.0,37.0,0.425,13.0,0.371,11.0,29.0,7.0,117.5,117.5,
107.0,35.0,0.385,13.0,0.351,12.0,27.0,6.0,100.5,100.5,
111.0,45.0,0.511,11.0,0.289,11.0,30.0,10.0,125.7,125.7,
102.0,38.0,0.409,8.0,0.258,16.0,23.0,8.0,108.8,108.8,
99.0,46.0,0.505,18.0,0.486,15.0,33.0,10.0,121.1,121.1,
122.0,41.0,0.418,9.0,0.3,14.0,19.0,6.0,111.7,111.7,
110.0,45.0,0.469,12.0,0.324,16.0,26.0,11.0,107.0,107.0,
112.0,41.0,0.494,13.0,0.394,10.0,26.0,12.0,118.2,118.2,
90.0,40.0,0.533,21.0,0.467,6.0,28.0,6.0,123.0,123.0,
109.0,44.0,0.473,14.0,0.35,11.0,22.0,10.0,112.1,112.1,
138.0,41.0,0.494,13.0,0.406,3.0,20.0,13.0,116.3,116.3,
127.0,38.0,0.369,6.0,0.171,17.0,24.0,11.0,85.3,85.3,
107.0,43.0,0.467,16.0,0.348,7.0,27.0,9.0,115.1,115.1,
121.0,46.0,0.561,14.0,0.538,7.0,25.0,4.0,121.7,121.7,
109.0,41.0,0.406,14.0,0.424,16.0,27.0,8.0,108.4,108.4,
108.0,41.0,0.461,12.0,0.343,12.0,24.0,9.0,115.8,115.8,
94.0,38.0,0.437,9.0,0.29,9.0,24.0,7.0,95.6,95.6,
109.0,43.0,0.467,16.0,0.457,6.0,28.0,4.0,120.7,120.7,
117.0,46.0,0.505,10.0,0.385,9.0,26.0,10.0,118.2,118.2,
120.0,46.0,0.505,10.0,0.345,10.0,28.0,13.0,114.0,114.0,
117.0,42.0,0.5,14.0,0.438,11.0,26.0,10.0,112.5,112.5,
128.0,47.0,0.495,17.0,0.459,12.0,26.0,6.0,132.2,132.2,
112.0,41.0,0.477,9.0,0.31,10.0,22.0,3.0,99.0,99.0,
113.0,44.0,0.506,12.0,0.324,5.0,31.0,8.0,114.6,114.6,
113.0,41.0,0.466,19.0,0.514,6.0,25.0,8.0,114.6,114.6,
101.0,36.0,0.456,4.0,0.211,5.0,20.0,7.0,99.6,99.6,
115.0,42.0,0.483,10.0,0.313,15.0,21.0,7.0,122.3,122.3,
106.0,41.0,0.477,8.0,0.333,6.0,20.0,5.0,107.7,107.7,
92.0,36.0,0.409,12.0,0.429,12.0,25.0,2.0,100.9,100.9,
96.0,37.0,0.44,9.0,0.29,13.0,20.0,8.0,104.3,104.3,
107.0,40.0,0.519,7.0,0.304,4.0,24.0,10.0,114.6,114.6,
114.0,36.0,0.391,8.0,0.286,16.0,19.0,9.0,97.9,97.9,
135.0,45.0,0.479,16.0,0.381,9.0,31.0,13.0,113.2,113.2,
119.0,43.0,0.391,12.0,0.316,15.0,23.0,6.0,100.2,100.2,
114.0,47.0,0.47,7.0,0.226,7.0,32.0,11.0,103.9,103.9,
115.0,39.0,0.488,12.0,0.414,6.0,31.0,9.0,105.2,105.2,
105.0,40.0,0.46,6.0,0.214,8.0,27.0,4.0,106.0,106.0,
112.0,42.0,0.545,11.0,0.423,6.0,20.0,8.0,114.9,114.9,
98.0,38.0,0.494,18.0,0.462,8.0,23.0,9.0,118.5,118.5,
94.0,36.0,0.424,8.0,0.286,10.0,24.0,8.0,98.7,98.7,
124.0,47.0,0.49,9.0,0.36,5.0,25.0,9.0,107.4,107.4,
89.0,34.0,0.4,8.0,0.242,12.0,17.0,5.0,96.5,96.5,
102.0,32.0,0.386,11.0,0.297,10.0,19.0,5.0,99.9,99.9,
117.0,35.0,0.407,8.0,0.235,3.0,26.0,10.0,84.7,84.7,
104.0,38.0,0.494,16.0,0.552,5.0,30.0,5.0,122.8,122.8,
120.0,49.0,0.527,12.0,0.444,15.0,27.0,7.0,129.3,129.3,
105.0,37.0,0.42,8.0,0.222,10.0,22.0,7.0,99.6,99.6,
128.0,49.0,0.628,11.0,0.407,7.0,36.0,9.0,127.5,127.5,
137.0,47.0,0.522,11.0,0.314,8.0,28.0,9.0,119.8,119.8,
116.0,41.0,0.494,11.0,0.379,8.0,26.0,7.0,104.5,104.5,
94.0,39.0,0.398,13.0,0.351,16.0,26.0,13.0,107.8,107.8,
94.0,35.0,0.412,5.0,0.2,7.0,20.0,3.0,96.1,96.1,
111.0,36.0,0.424,18.0,0.486,6.0,25.0,10.0,108.9,108.9,
101.0,39.0,0.488,17.0,0.378,7.0,24.0,13.0,106.9,106.9,
100.0,31.0,0.388,5.0,0.192,10.0,24.0,11.0,85.5,85.5,
96.0,34.0,0.386,11.0,0.333,10.0,19.0,5.0,98.5,98.5,
97.0,42.0,0.532,14.0,0.538,7.0,23.0,13.0,109.8,109.8,
115.0,43.0,0.473,17.0,0.515,13.0,26.0,10.0,115.0,115.0,
86.0,32.0,0.4,7.0,0.304,7.0,16.0,9.0,89.8,89.8,
110.0,39.0,0.494,18.0,0.45,11.0,29.0,8.0,113.0,113.0,
104.0,35.0,0.443,12.0,0.343,10.0,26.0,9.0,105.7,105.7,
126.0,47.0,0.505,19.0,0.559,12.0,30.0,12.0,124.1,124.1,
96.0,35.0,0.438,12.0,0.333,4.0,22.0,5.0,94.3,94.3,
101.0,34.0,0.415,16.0,0.364,8.0,24.0,9.0,111.0,111.0,
113.0,48.0,0.565,14.0,0.438,7.0,33.0,4.0,118.7,118.7,
127.0,42.0,0.416,23.0,0.39,6.0,31.0,10.0,107.1,107.1,
97.0,43.0,0.573,15.0,0.455,2.0,29.0,5.0,118.3,118.3,
110.0,43.0,0.478,10.0,0.333,12.0,26.0,7.0,111.8,111.8,
93.0,33.0,0.384,12.0,0.267,6.0,22.0,11.0,98.6,98.6,
114.0,47.0,0.54,11.0,0.355,9.0,23.0,8.0,123.8,123.8,
107.0,42.0,0.438,10.0,0.294,13.0,31.0,10.0,107.3,107.3,
106.0,39.0,0.453,12.0,0.364,11.0,29.0,10.0,110.9,110.9,
114.0,42.0,0.447,15.0,0.395,13.0,24.0,11.0,116.5,116.5,
93.0,36.0,0.439,6.0,0.25,6.0,22.0,10.0,94.6,94.6,
94.0,33.0,0.379,10.0,0.278,11.0,21.0,8.0,96.7,96.7,
101.0,37.0,0.416,11.0,0.367,10.0,19.0,2.0,102.4,102.4,
123.0,39.0,0.534,11.0,0.44,3.0,23.0,8.0,116.1,116.1,
101.0,34.0,0.391,10.0,0.345,5.0,19.0,8.0,100.1,100.1,
124.0,43.0,0.506,18.0,0.429,8.0,33.0,7.0,119.2,119.2,
101.0,45.0,0.484,8.0,0.229,7.0,29.0,5.0,102.6,102.6,
